FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
336,-97.18,25.54,-19,-19,4,19,123.21,0.591567,23.1575,3.26114,18529.236823124,3016.41316033585
337,-97.18,25.64,-9,-9,2,9,123.21,0.762782,23.33645,3.22232,228731.665374507,31883.0184542896
338,-97.18,25.74,-2,-2,2,2,123.21,0.892413,24.20785,3.179875,1188755.13351143,233503.963519395
339,-97.18,25.84,0,0,2,0,123.21,1.02491,25.9478,3.139855,4241248.96330914,933518.800336736
340,-97.18,26.04,0,0,1,0,123.21,1.51274,26.7254,3.07402,20336208.3534234,4587358.82512419
341,-97.18,26.14,-4,-4,2,4,123.21,1.05761,27.7248,3.04834,2301097.60164731,368546.387782334
342,-97.18,26.24,-10,-10,2,10,123.21,0.960595,25.3843,3.026385,743114.007633783,91040.9223988246
343,-97.18,26.34,-15,-15,2,15,123.21,0.879684,24.29255,3.006515,251998.698642339,28832.1733392441
344,-97.18,26.44,-16,-16,2,16,123.21,0.776041,23.60285,2.98601,129008.773852375,14824.7908197556
345,-97.18,26.54,-19,-19,2,19,123.21,0.769339,23.4801,2.958955,110647.208926793,11835.3106495955
346,-97.18,26.64,-21,-21,2,21,123.21,0.752474,23.4791,2.929445,99859.7632250657,9996.30480976345
347,-97.18,26.74,-26,-26,2,26,123.21,0.732428,23.00235,2.898815,102149.635534125,9008.45315370337
348,-97.18,26.84,-28,-28,1,28,123.21,0.804901,22.19535,2.86774,195715.163974938,19089.0778603226
349,-97.18,26.94,-29,-29,1,29,123.21,0.77276,25.22615,2.837005,348694.75341002,28115.315486949
350,-97.18,27.04,-27,-27,1,27,123.21,0.579528,26.23165,2.807445,170515.700713317,14113.6252224966
